label,message
1,"If I get there before you after your ten billion calls and texts so help me god,,,"
1,"Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,,,"
1,"Dad went out oredi... ,,,"
1,"Not for possession, especially not first offense,,,"
1,"K I'm ready,  &lt;#&gt; ?,,,"
1,"Dunno lei... I might b eatin wif my frens... If ÃÂ_ wan to eat then i wait 4 ÃÂ_ lar,,,"
1,"I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,,,"
1,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? ,,,"
1,"Yunny i'm walking in citylink now ÃÂ_ faster come down... Me very hungry...,,,"
1,"Are there TA jobs available? Let me know please cos i really need to start working,,,"
1,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance.."",,,"
1,"When can ÃÂ_ come out?,,,"
1,"Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,,,"
1,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x,,,"
1,"Dear reached railway. What happen to you,,,"
1,"Are you available for soiree on June 3rd?,,,"
1,"I'm really not up to it still tonight babe,,,"
1,"I don know account details..i will ask my mom and send you.my mom is out of reach now.,,,"
1,"I need... Coz i never go before ,,,"
1,"Yesterday its with me only . Now am going home.,,,"
1,Fairprice celebrates its 45th anniversary and gives away gift cards worth 400SGD each! I have just received one from here: http://fairprice.com/anniversary
1,"Infact happy new year. How are you where are you when are we seeing,,,"
1,"If we hit it off, you can move in with me :),,,"
1,"Yup i thk so until e shop closes lor.,,,"
1,"I don't think he has spatula hands!,,,"
1,"Are you up for the challenge? I know i am :),,,"
1,"Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,,,"
1,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.,,,"
1,"I'm done...,,,"
1,"What's the significance?,,,"
1,"Jus finish bathing...,,,"
1,"En chikku nange bakra msg kalstiya..then had tea/coffee?,,,"
1,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-),,,"
1,"Great. So should i send you my account number.,,,"
1,"Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola,,,"
1,"That's cool, I'll come by like  &lt;#&gt; ish,,,"
1,"After a critical evaluation of your psychological assessment you've been invited for the final phase on Sat 11/10/14 by 8am.Acknowledge, if u get d text. BOSS"
1,"Haha... They cant what... At the most tmr forfeit... haha so how?,,,"
1,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ,,,"
1,"Oh ho. Is this the first time u use these type of words,,,"
1,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. ,,,"
1,"Then u drive lor.,,,"
1,"Dunno he jus say go lido. Same time 930.,,,"
1,"Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,,,"
1,"Is fujitsu s series lifebook good?,,,"
1,"Happy new year. Hope you are having a good semester,,,"
1,"Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,,,"
1,"Thanks for picking up the trash.,,,"
1,"Anytime lor...,,,"
1,"I want to show you the world, princess :) how about europe?,,,"
1,"She doesnt need any test.,,,"
1,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early,,,"
1,"\Hey sorry I didntgive ya a a bellearlier hunnyjust been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.\"""",,"
1,"Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,,,"
1,"Noooooooo please. Last thing I need is stress. For once in your life be fair.,,,"
1,"Eat jap done oso aft ur lect wat... ÃÂÃÂ got lect at 12 rite... ,,,"
1,"S but mostly not like that.,,,"
1,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.,,,"
1,"Have a good evening! Ttyl,,,"
1,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.,,,"
1,"But you dint in touch with me.,,,"
1,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!,,,"
1,"We not leaving yet. Ok lor then we go elsewhere n eat. U thk...,,,"
1,"I think asking for a gym is the excuse for lazy people. I jog.,,,"
1,"I did. One slice and one breadstick. Lol,,,"
1,"CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,,,"
1,"We have pizza if u want,,,"
1,"THATÃÂ¥ÃÂS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONÃÂ¥ÃÂT WORRY.C U L8TR HUN!LOVE Yaxxx,,,"
1,"Dude we should go sup again,,,"
1,"Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,,,"
1,"Are you angry with me. What happen dear,,,"
1,"No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.,,,"
1,"Kallis wont bat in 2nd innings.,,,"
1,"I jokin oni lar.. ÃÂÃÂ busy then i wun disturb ÃÂ_.,,,"
1,"Hey r ÃÂ_ still online? I've finished the formatting...,,,"
1,"Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,,,"
1,"Much better now thanks lol,,,"
1,"Hmm ill have to think about it... ok you're forgiven! =D,,,"
1,"Sounds like something that someone testing me would sayy,,,"
1,"Xy trying smth now. U eat already? We havent...,,,"
1,"Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),,,"
1,"Wewa is 130. Iriver 255. All 128 mb.,,,"
1,"Home so we can always chat,,,"
1,"soon you will have the real thing princess! Do i make you wet? :),,,"
1,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?,,,"
1,"You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,,,"
1,"Tmrw. Im finishing 9 doors,,,"
1,"Not able to do anything.,,,"
1,"K..k..any special today?,,,"
1,"What he said is not the matter. My mind saying some other matter is there.,,,"
1,"You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,,,"
1,"Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,,,"
1,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED',,,"
1,"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."",,,"
1,"Wait . I will msg after  &lt;#&gt;  min.,,,"
1,"So u workin overtime nigpun?,,,"
1,"Come by our room at some point so we can iron out the plan for this weekend,,,"
1,"Dear how you. Are you ok?,,,"
1,"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..,,,"
1,"Crazy ar he's married. ÃÂÃÂ like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.,,,"
1,"Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,,,"
1,"Everybody had fun this evening. Miss you.,,,"
1,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.,,,"
1,"So u gonna get deus ex?,,,"
1,"\Hey j! r u feeling any better hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx\"""",,"
1,"Where u been hiding stranger?,,,"
1,"Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),,,"
1,"Dear good morning now only i am up,,,"
1,"Eat at old airport road... But now 630 oredi... Got a lot of pple...,,,"
1,"If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/,,,"
1,"Ok... C ya...,,,"
1,"Are you at work right now ?,,,"
1,"Ok. There may be a free gym about.,,,"
1,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to,,,"
1,"* You gonna ring this weekend or wot?,,,"
1,"I cant pick the phone right now. Pls send a message,,,"
1,"I uploaded mine to Facebook,,,"
1,"Wat r u doing now?,,,"
1,"I'm at work. Please call,,,"
1,"Dear how is chechi. Did you talk to her,,,"
1,"Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,,,"
1,"Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,,,"
1,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.,,,"
1,"Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM,,,"
1,"It's that time of the week again, ryan,,,"
1,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!,,,"
1,"Ok...,,,"
1,"I want to see your pretty pussy...,,,"
1,"She ran off with a younger man. we will make pretty babies together :),,,"
1,"I was slept that time.you there?,,,"
1,"get ready to moan and scream :),,,"
1,"He's in lag. That's just the sad part but we keep in touch thanks to skype,,,"
1,"Yup, no need. I'll jus wait 4 e rain 2 stop.,,,"
1,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad."",,,"
1,"Hey babe! I saw you came online for a second and then you disappeared, what happened ?,,,"
1,"Do u noe how 2 send files between 2 computers?,,,"
1,"Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,,,"
1,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?,,,"
1,"Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe,,,"
1,"Okay... We wait ah,,,"
1,"Jokin only lar... :-) depends on which phone my father can get lor...,,,"
1,"At what time are you coming.,,,"
1,"The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free,,,"
1,"Where are the garage keys? They aren't on the bookshelf,,,"
1,"INTERFLORA - ÃÂ¥ÃÂIt's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,,,"
1,"Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,,,"
1,"Ok... Then r we meeting later?,,,"
1,"Audrie lousy autocorrect,,,"
1,"Haiyoh... Maybe your hamster was jealous of million,,,"
1,"Have you laid your airtel line to rest?,,,"
1,"Bill, as in: Are there any letters for me. iÃÂÃÂÃÂªm expecting one from orange that isnÃÂÃÂÃÂªt a bill but may still say orange on it.,,,"
1,"Yup...,,,"
1,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life.,,,"
1,"Ard 530 lor. I ok then message ÃÂ_ lor.,,,"
1,"Haha figures, well I found the piece and priscilla's bowl,,,"
1,"4 tacos + 1 rajas burrito, right?,,,"
1,"Actually getting ready to leave the house.,,,"
1,"Thts wat Wright Brother did to fly..,,,"
1,"Ugh fuck it I'm resubbing to eve,,,"
1,"ALRITE,,,"
1,"Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,,,"
1,"No go. No openings for that room 'til after thanksgiving without an upcharge.,,,"
1,"Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,,,"
1,"Raviyog Peripherals bhayandar east,,,"
1,"U 2.,,,"
1,"So are you guys asking that i get that slippers again or its gone with last year,,,"
1,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing,,,"
1,"Not much, just some textin'. How bout you?,,,"
